calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-2977.46012599]), 'n_active': 1, 'beta1_train': -396.3869571350338, 'beta0_train': -402.08415456404185, 'beta1_val': -363.8014580411972, 'beta0_val': -363.8014580411972, 'selected_score': -402.08415456404185, 'evaluations': 25, 'seconds': 0.03421469999011606, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.83280104e+03,  8.36726372e-01]), 'n_active': 2, 'beta1_train': -890.384580132387, 'beta0_train': -1530.0, 'beta1_val': -731.3086630473472, 'beta0_val': -1530.0, 'selected_score': -1530.0, 'evaluations': 35, 'seconds': 0.03084330000274349, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9600.,     0., -9600.,     0.]), 'n_active': 4, 'beta1_train': 883.696642864224, 'beta0_train': 929.2647837408168, 'beta1_val': 419.23419428980105, 'beta0_val': -272.1909449644161, 'selected_score': 929.2647837408168, 'evaluations': 185, 'seconds': 0.1335763999959454, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2176.5065767117326,2561.7158046756836,0.19863439998880494,0.3071421000058763
"[{'theta': array([-4243.13419217]), 'n_active': 1, 'beta1_train': -1420.4618834898663, 'beta0_train': -1428.2257295904574, 'beta1_val': -1545.7845516881519, 'beta0_val': -1545.7845516881519, 'selected_score': -1428.2257295904574, 'evaluations': 15, 'seconds': 0.024545199994463474, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.29839455e+03, -1.47389065e+00]), 'n_active': 2, 'beta1_train': -3611.153232864983, 'beta0_train': -4329.6, 'beta1_val': -3574.8904655171127, 'beta0_val': -4329.6, 'selected_score': -4329.6, 'evaluations': 35, 'seconds': 0.030954100002418272, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-557.75716932,    0.8901473 , -216.59692135,   -1.74201317]), 'n_active': 4, 'beta1_train': -2338.9712733629235, 'beta0_train': -2407.386222381554, 'beta1_val': -3627.086591721365, 'beta0_val': -3627.086591721365, 'selected_score': -2418.0380458671307, 'evaluations': 185, 'seconds': 0.13921569999365602, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2561.7158046756836,8922.317950394008,0.19471499999053776,0.30635859999165405
"[{'theta': array([-278.81857704]), 'n_active': 1, 'beta1_train': -3895.241511830869, 'beta0_train': -3943.082485310042, 'beta1_val': -3946.8, 'beta0_val': -3946.8, 'selected_score': -3943.082485310042, 'evaluations': 35, 'seconds': 0.044297100001131184, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.04136859e+03,  8.31398981e-01]), 'n_active': 2, 'beta1_train': 280.4413990493024, 'beta0_train': -2524.839142891882, 'beta1_val': 206.3433620229789, 'beta0_val': -2512.160707789792, 'selected_score': -2524.839142891882, 'evaluations': 95, 'seconds': 0.06576880000648089, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-6.54539018e+03,  4.62229145e-02, -6.30841481e+03, -6.39611335e-01]), 'n_active': 4, 'beta1_train': 740.2990819648198, 'beta0_train': 510.0575103785671, 'beta1_val': -584.902976505178, 'beta0_val': -789.9443242938244, 'selected_score': 510.0575103785671, 'evaluations': 105, 'seconds': 0.08781099999032449, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",42,8922.317950394008,1200.0,0.19787689999793656,0.31548570000450127
"[{'theta': array([-1408.5837593]), 'n_active': 1, 'beta1_train': -3952.706878807807, 'beta0_train': -3965.0011535931576, 'beta1_val': -2389.9491337796417, 'beta0_val': -3415.5524914416783, 'selected_score': -3965.0011535931576, 'evaluations': 20, 'seconds': 0.0326059999933932, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.54582294e+03, -1.67002132e+00]), 'n_active': 2, 'beta1_train': -220.1016200931344, 'beta0_train': -2801.6599583047655, 'beta1_val': -509.51903416874075, 'beta0_val': -3047.1674761237264, 'selected_score': -2801.6599583047655, 'evaluations': 45, 'seconds': 0.03942559999995865, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-210.46204212,    0.57621681, -102.46072016,   -1.01423013]), 'n_active': 4, 'beta1_train': 111.72160411446013, 'beta0_train': -32.764403168558076, 'beta1_val': 13929.699507591136, 'beta0_val': 13660.465882426026, 'selected_score': -40.31488422530213, 'evaluations': 185, 'seconds': 0.15061249998689163, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1200.0,1745.635516274289,0.22264409998024348,0.35085969998908695
"[{'theta': array([-6706.07898864]), 'n_active': 1, 'beta1_train': -2312.226712226905, 'beta0_train': -2413.3190670271365, 'beta1_val': -1390.0337544707381, 'beta0_val': -1919.463790423414, 'selected_score': -2413.3190670271365, 'evaluations': 30, 'seconds': 0.0411584999965271, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.71714112e+02,  2.07138066e-02]), 'n_active': 2, 'beta1_train': 1437.2816892035016, 'beta0_train': -1322.7462198053133, 'beta1_val': 3809.6624442518214, 'beta0_val': 1250.9667756730505, 'selected_score': -1328.4755050025067, 'evaluations': 95, 'seconds': 0.05723710000165738, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([0., 0., 0., 0.]), 'n_active': 4, 'beta1_train': 967.6857431494029, 'beta0_train': 815.2446626738972, 'beta1_val': 12759.105196128188, 'beta0_val': 14995.004998278098, 'selected_score': 967.6857431494029, 'evaluations': 185, 'seconds': 0.12772730000142474, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1745.635516274289,1200.0,0.22612289999960922,0.33674289999180473
"[{'theta': array([-942.62935519]), 'n_active': 1, 'beta1_train': -3753.755126760975, 'beta0_train': -3785.5107635060913, 'beta1_val': -3378.5662482333346, 'beta0_val': -3698.5904062260033, 'selected_score': -3785.5107635060913, 'evaluations': 25, 'seconds': 0.03336220000346657, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.99540226e+03,  3.97610904e-01]), 'n_active': 2, 'beta1_train': 580.1671648532079, 'beta0_train': -2135.5673654155544, 'beta1_val': -327.14113567541744, 'beta0_val': -2732.0174888760434, 'selected_score': -2135.5673654155544, 'evaluations': 55, 'seconds': 0.04100879999168683, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([0., 0., 0., 0.]), 'n_active': 4, 'beta1_train': -372.18252035371887, 'beta0_train': -415.9586302352757, 'beta1_val': 6485.190815023801, 'beta0_val': 7655.809200536948, 'selected_score': -372.18252035371887, 'evaluations': 185, 'seconds': 0.1386549000017112, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1200.0,1954.6322250000003,0.2130258999968646,0.32225179999659304
"[{'theta': array([-999.94988871]), 'n_active': 1, 'beta1_train': -424.21810407913586, 'beta0_train': -460.2453896287726, 'beta1_val': 173.5404259811561, 'beta0_val': -425.1921424258589, 'selected_score': -460.2453896287726, 'evaluations': 15, 'seconds': 0.02567319999798201, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.20851752e+03, -1.25928296e+00]), 'n_active': 2, 'beta1_train': 2834.8574526080683, 'beta0_train': -123.76705122647921, 'beta1_val': 2436.0630624554215, 'beta0_val': -276.57529368120464, 'selected_score': -123.76705122647921, 'evaluations': 95, 'seconds': 0.06549800001084805, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-9600.,     0., -9600.,     0.]), 'n_active': 4, 'beta1_train': 1042.4037694139822, 'beta0_train': 1076.5214617164722, 'beta1_val': 6239.575675235459, 'beta0_val': 4796.118674086337, 'selected_score': 1076.5214617164722, 'evaluations': 185, 'seconds': 0.13746099999116268, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1954.6322250000003,1200.0,0.22863219999999274,0.3437130999955116
"[{'theta': array([-3022.9091805]), 'n_active': 1, 'beta1_train': -686.1172326518258, 'beta0_train': -699.8947395446011, 'beta1_val': -387.03139355418205, 'beta0_val': -461.07063979592573, 'selected_score': -699.8947395446011, 'evaluations': 20, 'seconds': 0.03293899999698624, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.88263653e+03,  9.09758931e-01]), 'n_active': 2, 'beta1_train': -712.3169403895621, 'beta0_train': -1620.2791264608486, 'beta1_val': -1012.6157241160421, 'beta0_val': -1685.7416062052266, 'selected_score': -1620.2791264608486, 'evaluations': 95, 'seconds': 0.06525630000396632, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-9.20892057e+03,  1.27644698e+00, -5.41625435e+03,  8.45753127e-02]), 'n_active': 4, 'beta1_train': 51.08121789339598, 'beta0_train': -10.510819603519018, 'beta1_val': 3144.226047276892, 'beta0_val': 3026.097077085644, 'selected_score': -10.510819603519018, 'evaluations': 185, 'seconds': 0.13688990000810008, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1200.0,1312.5757227777779,0.23508520000905264,0.350942799996119
"[{'theta': array([-2526.95596522]), 'n_active': 1, 'beta1_train': -1986.3850199517883, 'beta0_train': -1991.7057156404412, 'beta1_val': -1418.5670503211022, 'beta0_val': -1581.0611648715267, 'selected_score': -1991.7057156404412, 'evaluations': 20, 'seconds': 0.031177099997876212, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.68915606e+03,  3.55455628e-01]), 'n_active': 2, 'beta1_train': -3063.3131079572995, 'beta0_train': -3801.9242205703476, 'beta1_val': -2560.3725668323054, 'beta0_val': -3255.9000276011475, 'selected_score': -3801.9242205703476, 'evaluations': 35, 'seconds': 0.030845799992675893, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([ 9.82462276e+01, -1.43724198e+00, -1.28319390e+03, -1.11945569e+00]), 'n_active': 4, 'beta1_train': -3490.4035902621504, 'beta0_train': -3439.0527131201893, 'beta1_val': 2091.1914764554904, 'beta0_val': 3051.1753445911445, 'selected_score': -3505.012903836243, 'evaluations': 185, 'seconds': 0.13945839999360032, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1312.5757227777779,7277.330932037037,0.20148129998415243,0.3105192000075476
"[{'theta': array([-4508.03840145]), 'n_active': 1, 'beta1_train': -2490.5872576901734, 'beta0_train': -4206.044448932636, 'beta1_val': -1898.1348720000015, 'beta0_val': -4122.4624057700785, 'selected_score': -4206.044448932636, 'evaluations': 15, 'seconds': 0.026289200002793223, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.30984798e+03,  1.55668362e+00]), 'n_active': 2, 'beta1_train': -961.1130935388685, 'beta0_train': -3626.8656868772487, 'beta1_val': -594.305685591497, 'beta0_val': -3207.8910048109187, 'selected_score': -3626.8656868772487, 'evaluations': 45, 'seconds': 0.036591299998690374, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.27341167e+02, -3.22229835e-01, -4.99719356e+03, -3.63799096e-01]), 'n_active': 4, 'beta1_train': -845.9003562855743, 'beta0_train': -912.3620037491871, 'beta1_val': 1811.4451851760036, 'beta0_val': 1926.0928435916412, 'selected_score': -950.0894599721245, 'evaluations': 185, 'seconds': 0.1290616000042064, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,7277.330932037037,4344.937440377812,0.19194210000569,0.30462729999271687
"[{'theta': array([-1042.43933561]), 'n_active': 1, 'beta1_train': -4271.26934308849, 'beta0_train': -4299.9374605687335, 'beta1_val': -4303.199999999999, 'beta0_val': -4303.199999999999, 'selected_score': -4299.9374605687335, 'evaluations': 15, 'seconds': 0.025376000005053356, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.03995769e+03, -1.50143664e+00]), 'n_active': 2, 'beta1_train': -748.8840637801025, 'beta0_train': -3338.7655151263916, 'beta1_val': -1237.978536707525, 'beta0_val': -3535.108619972331, 'selected_score': -3338.7655151263916, 'evaluations': 95, 'seconds': 0.05864740000106394, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-6.10241364e+03,  6.87972366e-01, -8.69656638e+03,  4.83991570e-01]), 'n_active': 4, 'beta1_train': -704.1987309087513, 'beta0_train': -906.0013446346305, 'beta1_val': -1206.298308378286, 'beta0_val': -1741.9655898279636, 'selected_score': -906.0013446346305, 'evaluations': 105, 'seconds': 0.08969339999021031, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",42,4344.937440377812,4196.791989135675,0.1737167999963276,0.280717800007551
"[{'theta': array([-8209.06746871]), 'n_active': 1, 'beta1_train': -4280.894736544874, 'beta0_train': -4314.594427175667, 'beta1_val': -4317.6, 'beta0_val': -4317.6, 'selected_score': -4314.594427175667, 'evaluations': 20, 'seconds': 0.029040199995506555, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.99321196e+03, -1.22906618e+00]), 'n_active': 2, 'beta1_train': -444.87221756398634, 'beta0_train': -3012.3749036565464, 'beta1_val': -379.7878255043297, 'beta0_val': -2890.142065078795, 'selected_score': -3012.3749036565464, 'evaluations': 55, 'seconds': 0.03872399999818299, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.78581946e+01, -2.00971997e-02, -1.27857068e+03, -6.10731354e-01]), 'n_active': 4, 'beta1_train': -557.3325543058501, 'beta0_train': -497.4638433744508, 'beta1_val': -1660.8544938683128, 'beta0_val': -1660.8544938683128, 'selected_score': -589.1937977447776, 'evaluations': 185, 'seconds': 0.1279497000068659, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4196.791989135675,4003.2166224074085,0.19571390000055544,0.30450159999600146
"[{'theta': array([-2078.98530164]), 'n_active': 1, 'beta1_train': -4015.271324775682, 'beta0_train': -4079.026552372403, 'beta1_val': -4083.5999999999995, 'beta0_val': -4083.5999999999995, 'selected_score': -4079.026552372403, 'evaluations': 50, 'seconds': 0.0537627000012435, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-9.42636706e+03,  5.57322572e-01]), 'n_active': 2, 'beta1_train': 674.9298836356876, 'beta0_train': -1198.934066564554, 'beta1_val': 752.9364678637835, 'beta0_val': -1232.4122580801602, 'selected_score': -1198.934066564554, 'evaluations': 45, 'seconds': 0.03966229999787174, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.49628847e+03,  9.61153926e-01, -3.22809148e+03, -1.06405315e+00]), 'n_active': 4, 'beta1_train': -781.7623617205502, 'beta0_train': -807.3635760897073, 'beta1_val': -1387.216662076765, 'beta0_val': -1387.216662076765, 'selected_score': -807.3635760897073, 'evaluations': 185, 'seconds': 0.13641039999492932, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4003.2166224074085,4026.7888647701247,0.22983539999404456,0.34418949999962933
