calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-3022.9091805]), 'n_active': 1, 'beta1_train': -686.1172326518258, 'beta0_train': -699.8947395446011, 'beta1_val': -387.03139355418205, 'beta0_val': -461.07063979592573, 'selected_score': -699.8947395446011, 'evaluations': 20, 'seconds': 0.04639439999300521, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9600.,     0., -9600.,     0., -9600.,     0.]), 'n_active': 6, 'beta1_train': 1035.743046487741, 'beta0_train': 93.41642710331539, 'beta1_val': 4034.459544598374, 'beta0_val': 2993.7616046516323, 'selected_score': 93.41642710331539, 'evaluations': 275, 'seconds': 0.31913930000155233, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1200.0,1312.575722777778,0.36553369999455754,0.48716209999111015
"[{'theta': array([-2526.95596522]), 'n_active': 1, 'beta1_train': -1986.3850199517883, 'beta0_train': -1991.7057156404412, 'beta1_val': -1418.5670503211038, 'beta0_val': -1581.0611648715271, 'selected_score': -1991.7057156404412, 'evaluations': 20, 'seconds': 0.04477579999365844, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.91148283e+03, -1.03423291e+00, -1.15915812e+02, -1.42677721e+00,
       -3.22690133e+03,  7.52503782e-01]), 'n_active': 6, 'beta1_train': -2537.816719195251, 'beta0_train': -3423.6700750037676, 'beta1_val': 1286.6189102126282, 'beta0_val': 308.64613647307715, 'selected_score': -3436.8894334182814, 'evaluations': 275, 'seconds': 0.3143396999948891, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1312.575722777778,7277.330932037037,0.3591154999885475,0.49900049999996554
"[{'theta': array([-4508.03840145]), 'n_active': 1, 'beta1_train': -2490.5872576901734, 'beta0_train': -4206.044448932636, 'beta1_val': -1898.1348720000015, 'beta0_val': -4122.4624057700785, 'selected_score': -4206.044448932636, 'evaluations': 15, 'seconds': 0.035915400003432296, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.36495493e+03,  3.35379829e-02, -6.60268179e+02, -5.65940584e-01,
       -6.63051832e+03,  8.03556543e-01]), 'n_active': 6, 'beta1_train': 2423.2986941441495, 'beta0_train': -603.9540664483782, 'beta1_val': 12428.036213087553, 'beta0_val': 12561.554038006632, 'selected_score': -670.6149657565375, 'evaluations': 275, 'seconds': 0.3450821000005817, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,7277.330932037037,4344.937440377812,0.380997500004014,0.5019919999904232
"[{'theta': array([-1042.43933561]), 'n_active': 1, 'beta1_train': -4271.26934308849, 'beta0_train': -4299.9374605687335, 'beta1_val': -4303.199999999999, 'beta0_val': -4303.199999999999, 'selected_score': -4299.9374605687335, 'evaluations': 15, 'seconds': 0.04342589998850599, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.86542307e+03, -1.05763761e+00, -9.70691911e+02, -1.81202251e+00,
       -1.32787149e+03, -1.35109762e+00]), 'n_active': 6, 'beta1_train': 2541.8988270701498, 'beta0_train': -419.106415213024, 'beta1_val': 953.7245362261631, 'beta0_val': -1742.657488975167, 'selected_score': -455.20934311614207, 'evaluations': 275, 'seconds': 0.35490330000175163, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4344.937440377812,4188.693913738842,0.3983291999902576,0.5352203000074951
"[{'theta': array([-8209.06746871]), 'n_active': 1, 'beta1_train': -4280.894736544874, 'beta0_train': -4314.594427175667, 'beta1_val': -4317.6, 'beta0_val': -4317.6, 'selected_score': -4314.594427175667, 'evaluations': 20, 'seconds': 0.051898300007451326, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.14403041e+03, -1.21996741e+00, -4.09552974e+02, -1.10442311e+00,
       -3.24283181e+02, -3.64506680e-01]), 'n_active': 6, 'beta1_train': 3171.9835675381164, 'beta0_train': 529.3951508534758, 'beta1_val': 1174.114948409306, 'beta0_val': -1602.40365187183, 'selected_score': 305.0708587788759, 'evaluations': 275, 'seconds': 0.3573712999932468, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4188.693913738842,3857.0082905651757,0.4092696000006981,0.5572187999932794
"[{'theta': array([-2078.98530164]), 'n_active': 1, 'beta1_train': -4015.271324775682, 'beta0_train': -4079.026552372403, 'beta1_val': -4083.5999999999995, 'beta0_val': -4083.5999999999995, 'selected_score': -4079.026552372403, 'evaluations': 50, 'seconds': 0.09740830000373535, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-7.00118824e+03, -1.41288017e+00, -2.56271553e+02, -1.12794073e+00,
       -5.93088245e+02, -6.95876446e-01]), 'n_active': 6, 'beta1_train': 2633.826692318608, 'beta0_train': 712.90171610581, 'beta1_val': 1504.20769353852, 'beta0_val': -674.0424491254792, 'selected_score': 666.1887187312636, 'evaluations': 275, 'seconds': 0.37058400000387337, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3857.0082905651757,4026.788864770455,0.4679923000076087,0.6084565999917686
"[{'theta': array([-1918.23538111]), 'n_active': 1, 'beta1_train': -2841.8844260749465, 'beta0_train': -2927.6828614352366, 'beta1_val': -2934.0, 'beta0_val': -2934.0, 'selected_score': -2927.6828614352366, 'evaluations': 15, 'seconds': 0.03698410000652075, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.47411111e+03,  4.15067914e-01, -6.60515725e+02,  1.82557554e+00,
       -6.14947014e+03, -8.82502552e-01]), 'n_active': 6, 'beta1_train': 3447.1723876756646, 'beta0_train': 566.4845724227847, 'beta1_val': 1871.0689055043674, 'beta0_val': -1142.8065493642086, 'selected_score': 443.5928068829122, 'evaluations': 275, 'seconds': 0.34833559999242425, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4026.788864770455,4709.900369971871,0.385319699998945,0.5198689000098966
"[{'theta': array([-1140.69759586]), 'n_active': 1, 'beta1_train': -1443.0384268213872, 'beta0_train': -1443.4692211728243, 'beta1_val': -1739.661950752031, 'beta0_val': -1739.661950752031, 'selected_score': -1443.4692211728243, 'evaluations': 25, 'seconds': 0.04989419999765232, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.44285103e+03, -1.95899022e+00, -6.64780284e+03, -9.90112664e-01,
       -2.84096303e+02,  1.51386178e+00]), 'n_active': 6, 'beta1_train': 804.7404544353091, 'beta0_train': 58.606526852941506, 'beta1_val': -755.201505841253, 'beta0_val': -1374.333474680039, 'selected_score': 50.88238873784355, 'evaluations': 275, 'seconds': 0.31943639999371953, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4709.900369971871,3998.7677763255356,0.36933059999137186,0.49861260000034235
"[{'theta': array([-9144.2973744]), 'n_active': 1, 'beta1_train': -2079.8488656729232, 'beta0_train': -2096.7850371544682, 'beta1_val': -2373.664872988918, 'beta0_val': -2373.664872988918, 'selected_score': -2096.7850371544682, 'evaluations': 20, 'seconds': 0.050224899998283945, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.25469779e+03, -1.04353796e+00, -8.09411138e+01,  1.70510285e+00,
       -2.12369815e+02,  1.31943207e-01]), 'n_active': 6, 'beta1_train': 486.5776166937978, 'beta0_train': -181.49050176227618, 'beta1_val': -1012.2741543519484, 'beta0_val': -1826.546757608439, 'selected_score': -304.87226633501336, 'evaluations': 275, 'seconds': 0.3176223999907961, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3998.7677763255356,4425.091075836879,0.36784729998908006,0.4908739999955287
"[{'theta': array([-3284.7134948]), 'n_active': 1, 'beta1_train': -3768.2675487896204, 'beta0_train': -4153.835796746311, 'beta1_val': -4226.4, 'beta0_val': -4226.4, 'selected_score': -4153.835796746311, 'evaluations': 20, 'seconds': 0.018721100001130253, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.23561756e+03, -1.32815771e+00, -6.68240164e+02, -3.15316212e-01,
       -3.42835769e+02,  4.16514847e-01]), 'n_active': 6, 'beta1_train': 3649.377198324124, 'beta0_train': 1219.0442049179971, 'beta1_val': 1205.5956761951409, 'beta0_val': -1332.3303222368434, 'selected_score': 1040.2018326809882, 'evaluations': 275, 'seconds': 0.34941409999737516, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4425.091075836879,3954.301933511273,0.3681351999985054,0.4562160000059521
"[{'theta': array([-5770.65725396]), 'n_active': 1, 'beta1_train': -4338.203091229732, 'beta0_train': -4497.724112432036, 'beta1_val': -4524.0, 'beta0_val': -4524.0, 'selected_score': -4497.724112432036, 'evaluations': 20, 'seconds': 0.0567291000043042, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.05301709e+03,  1.27757200e+00, -7.92480127e+02,  1.05503352e+00,
       -1.03255237e+02,  5.81848119e-01]), 'n_active': 6, 'beta1_train': 3745.3244378845407, 'beta0_train': 1261.7792732757368, 'beta1_val': 1117.5514149522166, 'beta0_val': -1632.4414769327875, 'selected_score': 1098.1774241597907, 'evaluations': 275, 'seconds': 0.44012120000843424, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3954.301933511273,3759.728132071481,0.49685030001273844,0.6563686000008602
"[{'theta': array([-5522.57270006]), 'n_active': 1, 'beta1_train': -3271.0613641013488, 'beta0_train': -3445.365389101425, 'beta1_val': -3466.8, 'beta0_val': -3466.8, 'selected_score': -3445.365389101425, 'evaluations': 50, 'seconds': 0.11922179999237414, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.93076574e+03, -8.51464783e-01, -6.94064829e+02,  1.17872724e+00,
       -4.04387039e+03, -7.62608074e-01]), 'n_active': 6, 'beta1_train': 4883.516381405846, 'beta0_train': 2278.023661952374, 'beta1_val': 2032.363887567299, 'beta0_val': -1222.955449219073, 'selected_score': 2034.2267412092497, 'evaluations': 275, 'seconds': 0.44490570000198204, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3759.728132071481,3427.1912616403715,0.5641274999943562,0.7420710000005784
"[{'theta': array([-2452.23665979]), 'n_active': 1, 'beta1_train': -3419.41279208937, 'beta0_train': -3649.8623944585574, 'beta1_val': -3682.8, 'beta0_val': -3682.8, 'selected_score': -3649.8623944585574, 'evaluations': 20, 'seconds': 0.05938980000792071, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.79080714e+03, -3.75341013e-01, -8.34860598e+02,  1.53481313e+00,
       -8.84707708e+02,  1.37860098e+00]), 'n_active': 6, 'beta1_train': 4802.213859541638, 'beta0_train': 2004.5728606450384, 'beta1_val': 1855.2009779049718, 'beta0_val': -1312.7246748724406, 'selected_score': 1733.5878072077815, 'evaluations': 275, 'seconds': 0.43995040000299923, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3427.1912616403715,4132.438909124776,0.49934020001091994,0.6565579000016442
"[{'theta': array([-9349.32970551]), 'n_active': 1, 'beta1_train': -2741.0211655214994, 'beta0_train': -3011.4575076582983, 'beta1_val': -3077.9999999999995, 'beta0_val': -3077.9999999999995, 'selected_score': -3011.4575076582983, 'evaluations': 15, 'seconds': 0.05606919999991078, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.27096396e+03, -1.26929538e+00, -1.02819262e+03,  1.47272409e+00,
       -1.41835262e+03,  1.26536584e+00]), 'n_active': 6, 'beta1_train': 5478.11208532152, 'beta0_train': 3028.742188909065, 'beta1_val': 1740.8841172977436, 'beta0_val': -919.0482592034849, 'selected_score': 2787.6408397424457, 'evaluations': 275, 'seconds': 0.44371520000277087, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4132.438909124776,2963.8726284423133,0.49978440000268165,0.6868721000064397
"[{'theta': array([-5070.56939293]), 'n_active': 1, 'beta1_train': -746.6490226569994, 'beta0_train': -879.0615272085647, 'beta1_val': -1042.4226483132038, 'beta0_val': -1042.4226483132038, 'selected_score': -879.0615272085647, 'evaluations': 50, 'seconds': 0.11590740000247024, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.32469130e+03, -5.02000658e-01,  7.86784147e+03, -1.12552628e+00,
       -1.17397479e+02,  6.33436092e-02]), 'n_active': 6, 'beta1_train': 1545.606353682265, 'beta0_train': 982.9011411739023, 'beta1_val': 529.7617390696493, 'beta0_val': -817.301984125496, 'selected_score': 934.5111366814637, 'evaluations': 275, 'seconds': 0.45001280000724364, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2963.8726284423133,3046.6231289128696,0.5659202000097139,0.7287355000007665
"[{'theta': array([-225.90136994]), 'n_active': 1, 'beta1_train': -1169.886720619257, 'beta0_train': -1170.641940808157, 'beta1_val': -1608.561878968061, 'beta0_val': -1608.561878968061, 'selected_score': -1191.3576656930861, 'evaluations': 50, 'seconds': 0.11388360000273678, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4.92048224e+03, -6.40583506e-02, -8.41113313e+01, -1.08583558e+00,
       -1.58566098e+03,  1.46506426e+00]), 'n_active': 6, 'beta1_train': 1742.2472405764067, 'beta0_train': 699.0076167375375, 'beta1_val': -361.19961628131045, 'beta0_val': -1473.0598168488275, 'selected_score': 568.4814057252186, 'evaluations': 275, 'seconds': 0.4326959000027273, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3046.6231289128696,4315.547770468038,0.5465795000054641,0.7080706999986432
"[{'theta': array([-3039.1226906]), 'n_active': 1, 'beta1_train': -2859.7821000266663, 'beta0_train': -3529.0809605415843, 'beta1_val': -3416.7218221530006, 'beta0_val': -3627.6000000000004, 'selected_score': -3529.0809605415843, 'evaluations': 20, 'seconds': 0.060453800004324876, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.47117932e+03,  7.99871933e-01, -6.60720458e+02, -5.47389247e-01,
       -5.56193762e+02,  6.03103935e-01]), 'n_active': 6, 'beta1_train': 5785.37098548826, 'beta0_train': 3544.355186385991, 'beta1_val': 1464.9972372857658, 'beta0_val': -1107.5454727838717, 'selected_score': 3183.120391961792, 'evaluations': 275, 'seconds': 0.5516525999992155, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4315.547770468038,2705.0864242349194,0.6121064000035403,0.7834711999894353
